35,25,3,8,1,2,d,n
34,26,8,4,1,1,n,n
35,25,9,4,1,1,n,n
36,24,13,12,1,1,n,n
37,23,14,9,1,1,n,n
38,22,9,9,1,1,n,n
38,22,11,10,1,1,n,n
39,21,9,9,1,1,n,n
39,21,10,7,1,1,n,n
40,20,14,6,1,1,n,n
41,19,5,8,1,1,n,n
40,20,9,9,1,1,n,n
40,20,7,13,1,1,n,n
39,21,3,14,1,2,d,n
38,22,13,11,1,1,n,n
39,21,4,3,1,2,d,n
38,22,4,3,1,2,c,n
40,20,3,8,1,2,d,n
39,21,3,11,1,2,d,n
38,22,2,11,1,2,d,n
37,23,11,9,1,1,n,n
38,22,14,5,1,1,n,n
39,21,4,6,1,2,d,n
38,22,10,9,1,1,n,n
39,21,9,10,1,1,n,n
38,22,9,14,5,1,n,c
33,27,3,6,1,2,d,n
32,28,5,9,1,1,n,n
31,29,8,7,1,1,n,n
32,28,13,13,1,1,n,n
32,28,12,14,1,1,n,n
31,29,3,6,1,2,d,n
30,30,4,7,1,2,d,n
29,31,8,14,1,1,n,n
28,32,4,10,1,2,d,n
27,33,14,14,5,1,n,d
28,32,11,2,5,1,n,c
33,27,5,8,1,1,n,n
32,28,7,14,5,1,n,c
27,33,13,10,1,1,n,n
28,32,13,9,1,1,n,n
29,31,5,5,1,1,n,n
29,31,6,9,1,1,n,n
28,32,3,8,1,2,d,n
27,33,6,13,1,1,n,n
26,34,10,9,1,1,n,n
27,33,11,10,1,1,n,n
28,32,2,7,1,2,d,n
27,33,10,9,1,1,n,n
28,32,11,3,1,1,n,n
29,31,5,14,5,1,n,c
24,36,11,12,1,1,n,n
23,37,2,9,1,2,d,n
22,38,13,6,1,1,n,n
23,37,14,12,1,1,n,n
24,36,8,10,1,1,n,n
23,37,6,11,1,1,n,n
22,38,9,13,1,1,n,n
21,39,11,10,1,1,n,n
22,38,2,9,1,2,d,n
21,39,14,7,1,1,n,n
22,38,8,3,1,1,n,n
23,37,6,9,1,1,n,n
22,38,7,7,1,1,n,n
22,38,3,5,1,2,d,n
21,39,11,3,1,1,n,n
22,38,5,4,1,1,n,n
23,37,10,14,1,1,n,n
22,38,10,13,1,1,n,n
21,39,10,5,1,1,n,n
22,38,13,9,1,1,n,n
23,37,3,12,1,2,d,n
22,38,6,6,1,1,n,n
22,38,3,8,1,2,d,n
21,39,9,4,1,1,n,n
22,38,6,12,1,1,n,n
21,39,3,6,1,2,d,n
20,40,14,12,1,1,n,n
21,39,8,10,1,1,n,n
20,40,12,8,1,1,n,n
21,39,12,3,1,1,n,n
22,38,2,12,1,2,d,n
21,39,4,11,1,2,d,n
20,40,5,13,1,1,n,n
19,41,5,3,1,1,n,n
20,40,11,10,1,1,n,n
21,39,4,3,1,2,c,n
23,37,3,9,1,2,d,n
22,38,8,13,1,1,n,n
21,39,14,10,1,1,n,n
22,38,4,14,5,2,n,c
17,43,10,3,1,1,n,n
18,42,7,4,1,1,n,n
19,41,2,12,1,2,d,n
18,42,4,6,1,2,d,n
17,43,14,14,5,1,n,d
18,42,2,3,1,2,c,n
16,44,11,8,1,1,n,n
17,43,2,13,1,2,d,n
16,44,8,5,1,1,n,n
17,43,4,13,1,2,d,n
16,44,8,6,1,1,n,n
17,43,10,8,1,1,n,n
18,42,4,6,1,2,d,n
17,43,5,3,1,1,n,n
18,42,4,2,5,2,n,c
23,37,9,8,1,1,n,n
24,36,9,9,1,1,n,n
24,36,7,7,1,1,n,n
24,36,10,6,1,1,n,n
25,35,5,10,1,1,n,n
24,36,4,3,1,2,c,n
26,34,5,13,1,1,n,n
25,35,9,11,1,1,n,n
24,36,12,11,1,1,n,n
25,35,9,12,1,1,n,n
24,36,8,9,1,1,n,n
23,37,4,7,1,2,d,n
22,38,3,8,1,2,d,n
21,39,8,7,1,1,n,n
22,38,6,7,1,1,n,n
21,39,8,3,1,1,n,n
22,38,5,8,1,1,n,n
21,39,9,7,1,1,n,n
22,38,9,6,1,1,n,n
23,37,3,11,1,2,d,n
22,38,12,7,1,1,n,n
23,37,10,3,1,1,n,n
24,36,3,6,1,2,d,n
23,37,11,8,1,1,n,n
24,36,12,8,1,1,n,n
25,35,13,12,1,1,n,n
26,34,10,11,1,1,n,n
25,35,8,2,5,1,n,c
30,30,8,4,1,1,n,n
31,29,8,13,1,1,n,n
30,30,8,3,1,1,n,n
31,29,14,10,1,1,n,n
32,28,10,14,5,1,n,c
27,33,10,7,1,1,n,n
28,32,2,4,1,2,d,n
27,33,7,2,5,1,n,c
32,28,9,10,1,1,n,n
31,29,6,4,1,1,n,n
32,28,12,9,1,1,n,n
33,27,2,4,1,2,d,n
32,28,12,2,5,1,n,c
37,23,8,7,1,1,n,n
38,22,11,7,1,1,n,n
39,21,14,7,1,1,n,n
40,20,13,10,1,1,n,n
41,19,13,13,1,1,n,n
41,19,6,12,1,1,n,n
40,20,5,10,1,1,n,n
39,21,3,7,1,2,d,n
38,22,10,8,1,1,n,n
39,21,9,3,1,1,n,n
40,20,2,11,1,2,d,n
39,21,10,11,1,1,n,n
38,22,5,4,1,1,n,n
39,21,12,14,1,1,n,n
38,22,8,14,5,1,n,c
33,27,12,9,1,1,n,n
34,26,9,8,1,1,n,n
35,25,14,5,1,1,n,n
36,24,10,11,1,1,n,n
35,25,9,7,1,1,n,n
36,24,9,5,1,1,n,n
37,23,12,3,1,1,n,n
38,22,9,11,1,1,n,n
37,23,3,13,1,2,d,n
36,24,2,9,1,2,d,n
35,25,6,4,1,1,n,n
36,24,8,3,1,1,n,n
37,23,9,5,1,1,n,n
38,22,7,14,5,1,n,c
33,27,10,10,1,1,n,n
33,27,14,8,1,1,n,n
34,26,8,2,5,1,n,c
39,21,14,10,1,1,n,n
40,20,10,14,5,1,n,c
35,25,9,13,1,1,n,n
34,26,6,5,1,1,n,n
35,25,7,8,1,1,n,n
34,26,8,2,5,1,n,c
39,21,5,9,1,1,n,n
38,22,9,5,1,1,n,n
39,21,5,11,1,1,n,n
38,22,11,3,1,1,n,n
39,21,12,2,5,1,n,c
44,16,8,5,1,1,n,n
45,15,10,10,1,1,n,n
45,15,2,3,1,2,c,n
43,17,2,5,1,2,d,n
42,18,12,14,5,1,n,c
37,23,13,5,1,1,n,n
38,22,7,7,1,1,n,n
38,22,4,10,1,2,d,n
37,23,9,8,1,1,n,n
38,22,10,8,1,1,n,n
39,21,11,9,1,1,n,n
40,20,10,8,1,1,n,n
41,19,7,10,1,1,n,n
40,20,14,10,1,1,n,n
41,19,3,3,1,2,c,n
41,19,9,11,1,1,n,n
40,20,9,3,1,1,n,n
41,19,6,11,1,1,n,n
40,20,5,2,5,1,n,c
45,15,5,12,1,1,n,n
44,16,5,5,1,1,n,n
44,16,4,7,1,2,d,n
43,17,5,4,1,1,n,n
44,16,14,7,1,1,n,n
45,15,13,6,1,1,n,n
46,14,13,2,5,1,n,d
47,13,14,14,1,1,n,n
47,13,14,8,1,1,n,n
48,12,14,11,1,1,n,n
49,11,5,2,5,1,n,c
54,6,7,6,1,1,n,n
55,5,3,10,1,2,d,n
54,6,10,2,5,1,n,c
59,1,5,4,1,1,n,n
