11,49,10,10,1,1,n,n
11,49,4,2,5,2,n,c
16,44,8,11,1,1,n,n
15,45,12,3,5,1,n,d
16,44,14,7,2,1,n,d
17,43,3,10,1,2,d,n
16,44,9,9,2,1,n,d
17,43,11,4,5,1,n,d
18,42,8,14,1,1,n,n
17,43,8,13,1,1,n,n
16,44,7,8,2,1,n,c
14,46,6,6,2,1,n,c
14,46,4,13,5,2,n,d
16,44,8,5,2,1,n,d
17,43,13,9,2,1,n,d
18,42,2,7,2,2,n,n
16,44,3,11,1,2,d,n
15,45,10,3,1,1,n,n
16,44,3,8,2,2,n,n
14,46,2,11,1,2,d,n
13,47,10,13,1,1,n,n
12,48,9,5,2,1,n,d
13,47,4,5,2,2,n,n
11,49,7,14,5,1,n,d
12,48,14,9,2,1,n,d
13,47,2,3,5,2,n,c
8,52,13,3,5,1,n,d
9,51,14,7,2,1,n,d
10,50,3,14,1,2,d,n
9,51,12,9,2,1,n,d
10,50,2,3,1,2,d,n
9,51,12,3,5,1,n,d
10,50,14,4,5,1,n,d
11,49,8,10,1,1,n,n
10,50,4,11,1,2,d,n
9,51,3,6,2,2,n,n
7,53,12,2,5,1,n,d
8,52,12,12,1,1,n,n
8,52,11,3,5,1,n,d
9,51,10,3,5,1,n,d
10,50,5,3,5,1,n,d
11,49,11,10,1,1,n,n
12,48,8,4,5,1,n,d
13,47,4,2,5,2,n,d
15,45,9,12,1,1,n,n
14,46,7,13,5,1,n,d
15,45,12,11,1,1,n,n
16,44,13,11,1,1,n,n
17,43,3,5,2,2,n,n
15,45,10,9,2,1,n,d
16,44,4,11,1,2,d,n
15,45,8,12,1,1,n,n
14,46,14,2,1,1,n,n
13,47,3,2,1,2,c,n
15,45,12,4,1,1,n,n
16,44,9,8,2,1,n,d
17,43,11,2,5,1,n,d
18,42,12,5,2,1,n,d
19,41,9,5,2,1,n,d
20,40,8,9,2,1,n,d
21,39,8,8,2,1,n,d
22,38,8,3,1,1,n,n
23,37,2,5,2,2,n,n
21,39,14,9,2,1,n,d
22,38,13,8,2,1,n,d
23,37,3,2,1,2,c,n
25,35,4,8,2,2,n,n
23,37,13,5,2,1,n,d
24,36,8,10,1,1,n,n
23,37,6,3,5,1,n,d
24,36,3,2,5,5,n,n
29,31,8,4,1,3,c,n
32,28,14,13,1,1,n,n
33,27,2,9,2,5,d,n
31,29,3,8,2,5,d,n
29,31,3,2,5,5,n,n
34,26,9,12,5,2,n,d
36,24,3,11,1,5,d,n
35,25,13,12,1,1,n,n
36,24,2,14,1,5,d,n
35,25,10,7,2,2,n,n
37,23,12,3,1,1,n,n
38,22,3,8,2,5,d,n
36,24,11,10,1,2,d,n
35,25,3,2,1,5,c,n
40,20,12,9,2,1,n,d
41,19,3,7,2,5,d,n
39,21,2,2,5,5,n,n
39,21,6,3,5,3,n,d
42,18,8,4,1,3,c,n
45,15,10,13,5,2,n,d
47,13,6,3,5,3,n,d
50,10,6,13,1,3,d,n
49,11,11,5,2,2,n,n
51,9,5,3,5,4,n,d
55,5,12,4,5,1,n,d
56,4,10,6,2,2,n,n
58,2,5,11,1,2,d,n
57,3,3,4,3,3,n,n
54,6,10,4,5,2,n,d
56,4,14,12,1,1,n,n
57,3,13,7,2,1,n,d
58,2,10,5,2,2,n,n
