34,26,4,5,1,2,d,n
33,27,7,9,1,1,n,n
32,28,8,6,1,1,n,n
33,27,8,8,1,1,n,n
33,27,4,2,5,2,n,d
35,25,10,7,1,1,n,n
36,24,9,7,1,1,n,n
37,23,6,3,5,1,n,d
38,22,9,11,1,1,n,n
37,23,6,14,1,1,n,n
36,24,4,7,1,2,d,n
35,25,2,7,1,2,d,n
34,26,5,13,5,1,n,d
35,25,13,12,1,1,n,n
36,24,4,4,5,2,n,d
38,22,9,3,5,1,n,d
39,21,14,6,1,1,n,n
40,20,2,9,1,2,d,n
39,21,4,6,1,2,d,n
38,22,12,10,1,1,n,n
39,21,14,3,5,1,n,d
40,20,12,4,5,1,n,d
41,19,2,7,1,2,d,n
40,20,2,3,5,2,n,c
35,25,2,11,1,2,d,n
34,26,8,11,1,1,n,n
33,27,10,13,5,1,n,d
34,26,13,11,1,1,n,n
35,25,6,3,5,1,n,d
36,24,2,7,1,2,d,n
35,25,3,10,1,2,d,n
34,26,6,7,1,1,n,n
33,27,5,4,5,1,n,d
34,26,6,11,1,1,n,n
33,27,3,7,1,2,d,n
32,28,10,2,5,1,n,d
33,27,3,6,5,2,n,c
28,32,10,14,1,1,n,n
27,33,9,6,5,1,n,d
28,32,11,9,1,1,n,n
29,31,4,11,1,2,d,n
28,32,4,9,1,2,d,n
27,33,11,6,1,1,n,n
28,32,11,11,1,1,n,n
28,32,3,14,5,2,n,c
23,37,9,4,5,1,n,d
24,36,3,4,5,2,n,c
19,41,5,5,1,1,n,n
19,41,10,8,1,1,n,n
20,40,6,10,1,1,n,n
19,41,8,10,1,1,n,n
18,42,7,4,5,1,n,d
19,41,2,9,1,2,d,n
18,42,3,10,1,2,d,n
17,43,8,11,1,1,n,n
16,44,9,13,1,1,n,n
15,45,4,8,1,2,d,n
14,46,6,13,1,1,n,n
13,47,13,8,1,1,n,n
14,46,6,10,1,1,n,n
13,47,11,3,5,1,n,d
14,46,14,7,1,1,n,n
15,45,8,7,1,1,n,n
16,44,6,9,1,1,n,n
15,45,10,2,5,1,n,d
16,44,7,11,1,1,n,n
15,45,3,12,1,2,d,n
14,46,12,6,1,1,n,n
15,45,9,6,1,1,n,n
16,44,10,14,5,1,n,d
17,43,4,5,1,2,d,n
16,44,2,10,1,2,d,n
15,45,7,12,1,1,n,n
14,46,5,7,1,1,n,n
13,47,2,9,1,2,d,n
12,48,9,10,1,1,n,n
11,49,10,13,1,1,n,n
10,50,9,11,1,1,n,n
9,51,12,13,1,1,n,n
8,52,9,5,1,1,n,n
9,51,10,8,1,1,n,n
10,50,3,11,1,2,d,n
9,51,6,11,1,1,n,n
8,52,11,12,1,1,n,n
7,53,11,14,1,1,n,n
6,54,14,8,1,1,n,n
7,53,14,4,5,1,n,d
8,52,4,3,5,2,n,d
10,50,14,6,1,1,n,n
11,49,13,6,1,1,n,n
12,48,11,8,1,1,n,n
13,47,4,3,5,2,n,d
15,45,5,5,1,1,n,n
15,45,13,6,1,1,n,n
16,44,13,5,1,1,n,n
17,43,14,6,1,1,n,n
18,42,2,9,1,2,d,n
17,43,7,5,1,1,n,n
18,42,10,3,5,1,n,d
19,41,12,8,1,1,n,n
20,40,11,5,1,1,n,n
21,39,8,9,1,1,n,n
20,40,2,11,1,2,d,n
19,41,2,9,1,2,d,n
18,42,7,12,1,1,n,n
17,43,7,4,5,1,n,d
18,42,11,2,5,1,n,d
19,41,12,6,1,1,n,n
20,40,3,6,1,2,d,n
19,41,4,10,1,2,d,n
18,42,10,7,1,1,n,n
19,41,8,5,1,1,n,n
20,40,5,2,5,1,n,d
21,39,6,12,1,1,n,n
20,40,10,14,1,1,n,n
19,41,9,12,1,1,n,n
18,42,8,3,5,1,n,d
19,41,3,7,1,2,d,n
18,42,12,2,5,1,n,d
19,41,2,10,1,2,d,n
18,42,8,3,5,1,n,d
19,41,6,13,1,1,n,n
18,42,6,4,5,1,n,d
19,41,5,14,1,1,n,n
18,42,12,14,1,1,n,n
17,43,9,5,1,1,n,n
18,42,3,14,5,2,n,c
13,47,5,10,1,1,n,n
12,48,11,5,1,1,n,n
13,47,10,10,1,1,n,n
13,47,4,14,5,2,n,d
15,45,13,3,5,1,n,d
16,44,8,2,5,1,n,d
17,43,8,14,1,1,n,n
16,44,2,7,1,2,d,n
15,45,4,6,1,2,d,n
14,46,13,5,1,1,n,n
15,45,11,12,1,1,n,n
14,46,2,7,1,2,d,n
13,47,11,3,5,1,n,d
14,46,12,5,1,1,n,n
15,45,6,4,5,1,n,d
16,44,14,12,1,1,n,n
17,43,5,12,1,1,n,n
16,44,14,14,1,1,n,n
16,44,4,9,1,2,d,n
15,45,7,4,5,1,n,d
16,44,7,12,1,1,n,n
15,45,4,12,1,2,d,n
14,46,6,7,1,1,n,n
13,47,2,6,1,2,d,n
12,48,14,12,1,1,n,n
13,47,3,3,5,2,n,c
13,47,6,9,1,1,n,n
12,48,9,8,1,1,n,n
13,47,10,10,1,1,n,n
13,47,9,3,5,1,n,d
14,46,4,3,5,2,n,d
16,44,6,5,1,1,n,n
17,43,14,6,1,1,n,n
18,42,11,7,1,1,n,n
19,41,9,3,5,1,n,d
20,40,8,5,1,1,n,n
21,39,9,3,5,1,n,d
22,38,2,10,1,2,d,n
21,39,14,5,1,1,n,n
22,38,3,6,1,2,d,n
21,39,2,8,1,2,d,n
20,40,11,7,1,1,n,n
21,39,8,10,1,1,n,n
20,40,14,8,1,1,n,n
21,39,11,7,1,1,n,n
22,38,7,6,1,1,n,n
23,37,4,14,1,2,d,n
22,38,6,3,5,1,n,d
23,37,4,14,1,2,d,n
22,38,9,6,1,1,n,n
23,37,11,12,1,1,n,n
22,38,7,12,1,1,n,n
21,39,9,3,5,1,n,d
22,38,3,8,1,2,d,n
21,39,4,9,1,2,d,n
20,40,4,11,1,2,d,n
19,41,6,12,1,1,n,n
18,42,2,7,1,2,d,n
17,43,3,5,1,2,d,n
16,44,4,4,5,2,n,d
18,42,2,13,1,2,d,n
17,43,12,7,1,1,n,n
18,42,11,7,1,1,n,n
19,41,10,9,1,1,n,n
20,40,10,10,1,1,n,n
20,40,12,10,1,1,n,n
21,39,4,3,5,2,n,d
23,37,14,8,1,1,n,n
24,36,6,9,1,1,n,n
23,37,4,9,1,2,d,n
22,38,7,2,5,1,n,d
23,37,13,10,1,1,n,n
24,36,13,13,5,1,n,d
25,35,11,2,5,1,n,d
26,34,8,13,5,1,n,d
27,33,9,14,1,1,n,n
26,34,5,10,1,1,n,n
25,35,9,11,1,1,n,n
24,36,12,13,1,1,n,n
23,37,12,14,1,1,n,n
22,38,7,13,1,1,n,n
21,39,4,3,5,2,n,d
23,37,6,13,1,1,n,n
22,38,4,4,5,2,n,d
24,36,14,11,1,1,n,n
25,35,7,4,5,1,n,d
26,34,4,9,1,2,d,n
25,35,12,6,1,1,n,n
26,34,10,5,1,1,n,n
27,33,9,6,1,1,n,n
28,32,4,10,1,2,d,n
27,33,13,5,1,1,n,n
28,32,3,3,5,2,n,c
28,32,4,14,1,2,d,n
27,33,4,4,5,2,n,d
29,31,10,14,5,1,n,d
30,30,10,5,1,1,n,n
31,29,9,4,5,1,n,d
32,28,11,12,1,1,n,n
31,29,12,11,1,1,n,n
32,28,10,14,1,1,n,n
31,29,4,11,1,2,d,n
30,30,7,10,1,1,n,n
29,31,8,14,1,1,n,n
28,32,5,8,1,1,n,n
27,33,3,3,5,2,n,c
27,33,6,2,5,1,n,d
28,32,10,5,5,1,n,d
29,31,4,12,5,2,n,d
31,29,13,14,5,1,n,d
32,28,9,8,1,1,n,n
33,27,7,10,1,1,n,n
32,28,7,9,1,1,n,n
31,29,2,12,5,2,n,c
26,34,7,10,1,1,n,n
25,35,5,12,1,1,n,n
24,36,7,6,1,1,n,n
25,35,6,3,5,1,n,d
26,34,11,13,1,1,n,n
25,35,2,5,1,2,d,n
24,36,9,4,5,1,n,d
25,35,2,8,1,2,d,n
24,36,12,12,1,1,n,n
24,36,4,11,1,2,d,n
23,37,6,13,5,1,n,d
24,36,11,4,5,1,n,d
25,35,5,6,1,1,n,n
24,36,3,13,1,2,d,n
23,37,6,11,1,1,n,n
22,38,6,14,1,1,n,n
21,39,4,14,1,2,d,n
20,40,7,6,1,1,n,n
21,39,14,2,5,1,n,d
22,38,2,3,5,2,n,c
17,43,4,6,1,2,d,n
16,44,6,10,1,1,n,n
15,45,7,4,5,1,n,d
16,44,8,8,1,1,n,n
16,44,5,10,1,1,n,n
15,45,14,6,1,1,n,n
16,44,4,6,1,2,d,n
15,45,8,9,1,1,n,n
14,46,11,11,1,1,n,n
14,46,10,5,1,1,n,n
15,45,12,14,1,1,n,n
14,46,14,8,1,1,n,n
15,45,10,14,1,1,n,n
14,46,3,9,1,2,d,n
13,47,10,11,1,1,n,n
12,48,4,8,1,2,d,n
11,49,10,3,5,1,n,d
12,48,3,11,1,2,d,n
11,49,2,6,1,2,d,n
10,50,13,3,5,1,n,d
11,49,11,5,1,1,n,n
12,48,11,11,1,1,n,n
12,48,8,4,5,1,n,d
13,47,12,6,1,1,n,n
14,46,10,2,5,1,n,d
15,45,5,13,1,1,n,n
14,46,12,10,1,1,n,n
15,45,7,3,5,1,n,d
16,44,8,9,1,1,n,n
15,45,12,14,1,1,n,n
14,46,14,5,1,1,n,n
15,45,5,12,1,1,n,n
14,46,11,11,1,1,n,n
14,46,4,8,1,2,d,n
13,47,14,9,1,1,n,n
14,46,7,2,5,1,n,d
15,45,12,5,1,1,n,n
16,44,6,9,1,1,n,n
15,45,8,12,1,1,n,n
14,46,9,3,5,1,n,d
15,45,2,9,1,2,d,n
14,46,6,10,1,1,n,n
13,47,3,5,1,2,d,n
12,48,14,7,1,1,n,n
13,47,2,13,1,2,d,n
12,48,4,7,1,2,d,n
11,49,14,9,1,1,n,n
12,48,7,9,1,1,n,n
11,49,6,6,1,1,n,n
11,49,12,9,1,1,n,n
12,48,5,10,1,1,n,n
11,49,11,6,1,1,n,n
12,48,7,5,1,1,n,n
13,47,13,14,1,1,n,n
12,48,13,8,1,1,n,n
13,47,2,9,1,2,d,n
12,48,2,12,1,2,d,n
11,49,8,9,1,1,n,n
10,50,5,4,5,1,n,d
11,49,2,14,1,2,d,n
10,50,9,14,1,1,n,n
9,51,6,12,1,1,n,n
8,52,5,12,1,1,n,n
7,53,14,6,1,1,n,n
8,52,12,12,1,1,n,n
8,52,14,3,5,1,n,d
9,51,2,11,1,2,d,n
8,52,13,14,1,1,n,n
7,53,14,3,5,1,n,d
8,52,8,5,1,1,n,n
9,51,6,2,5,1,n,d
10,50,4,12,1,2,d,n
9,51,2,11,1,2,d,n
8,52,10,11,1,1,n,n
7,53,6,3,5,1,n,d
8,52,9,2,5,1,n,d
9,51,11,4,5,1,n,d
10,50,14,13,1,1,n,n
11,49,14,12,1,1,n,n
12,48,11,2,5,1,n,d
13,47,8,4,5,1,n,d
14,46,13,4,5,1,n,d
15,45,13,6,1,1,n,n
16,44,5,10,1,1,n,n
15,45,11,6,1,1,n,n
16,44,4,11,1,2,d,n
15,45,4,3,5,2,n,d
17,43,9,8,1,1,n,n
18,42,11,3,5,1,n,d
19,41,11,14,1,1,n,n
18,42,8,14,5,1,n,d
19,41,4,11,1,2,d,n
18,42,8,3,5,1,n,d
19,41,3,5,1,2,d,n
18,42,14,8,1,1,n,n
19,41,2,3,5,2,n,c
14,46,3,8,1,2,d,n
13,47,7,5,1,1,n,n
14,46,9,12,1,1,n,n
13,47,9,14,1,1,n,n
12,48,12,13,1,1,n,n
11,49,4,10,1,2,d,n
10,50,7,4,5,1,n,d
11,49,6,4,5,1,n,d
12,48,13,12,1,1,n,n
13,47,4,9,1,2,d,n
12,48,7,5,1,1,n,n
13,47,11,5,1,1,n,n
14,46,14,4,5,1,n,d
15,45,12,6,1,1,n,n
16,44,11,7,1,1,n,n
17,43,12,14,1,1,n,n
16,44,13,7,1,1,n,n
17,43,2,4,5,2,n,c
12,48,12,6,1,1,n,n
13,47,9,12,1,1,n,n
12,48,9,4,5,1,n,d
13,47,4,6,1,2,d,n
12,48,13,9,1,1,n,n
13,47,3,5,1,2,d,n
12,48,7,5,1,1,n,n
13,47,5,13,1,1,n,n
12,48,13,10,1,1,n,n
13,47,14,6,1,1,n,n
14,46,5,14,1,1,n,n
13,47,6,8,1,1,n,n
12,48,13,3,5,1,n,d
13,47,2,8,1,2,d,n
12,48,3,11,1,2,d,n
11,49,4,5,1,2,d,n
10,50,14,5,1,1,n,n
11,49,13,13,1,1,n,n
11,49,5,8,1,1,n,n
10,50,5,12,1,1,n,n
9,51,10,8,1,1,n,n
10,50,14,3,5,1,n,d
11,49,10,8,1,1,n,n
12,48,14,3,5,1,n,d
13,47,14,2,5,1,n,d
14,46,11,13,1,1,n,n
13,47,12,7,1,1,n,n
14,46,6,4,5,1,n,d
15,45,9,5,1,1,n,n
16,44,13,12,1,1,n,n
17,43,6,12,1,1,n,n
16,44,2,7,1,2,d,n
15,45,5,7,1,1,n,n
14,46,10,10,1,1,n,n
14,46,3,6,1,2,d,n
13,47,8,8,1,1,n,n
13,47,11,14,1,1,n,n
12,48,9,13,1,1,n,n
11,49,9,14,5,1,n,d
12,48,13,5,1,1,n,n
13,47,5,4,5,1,n,d
14,46,5,4,5,1,n,d
15,45,2,10,1,2,d,n
14,46,8,10,1,1,n,n
13,47,8,11,1,1,n,n
12,48,4,4,5,2,n,d
14,46,6,14,1,1,n,n
13,47,13,2,5,1,n,d
14,46,5,2,5,1,n,d
15,45,3,7,1,2,d,n
14,46,7,2,5,1,n,d
15,45,9,13,1,1,n,n
14,46,6,4,5,1,n,d
15,45,14,8,1,1,n,n
16,44,14,2,5,1,n,d
17,43,8,2,5,1,n,d
18,42,6,11,1,1,n,n
17,43,9,13,1,1,n,n
16,44,3,11,1,2,d,n
15,45,4,5,1,2,d,n
14,46,10,14,5,1,n,d
15,45,3,11,1,2,d,n
14,46,2,12,1,2,d,n
13,47,6,8,1,1,n,n
12,48,4,8,1,2,d,n
11,49,2,11,1,2,d,n
10,50,11,3,5,1,n,d
11,49,13,7,1,1,n,n
12,48,7,13,1,1,n,n
11,49,11,7,1,1,n,n
12,48,13,8,1,1,n,n
13,47,11,14,1,1,n,n
12,48,12,14,1,1,n,n
11,49,5,13,1,1,n,n
10,50,2,12,1,2,d,n
9,51,13,4,5,1,n,d
10,50,3,12,1,2,d,n
9,51,10,8,1,1,n,n
10,50,14,3,5,1,n,d
11,49,3,8,1,2,d,n
10,50,5,13,1,1,n,n
9,51,3,14,1,2,d,n
8,52,2,5,1,2,d,n
7,53,5,8,1,1,n,n
6,54,2,10,1,2,d,n
5,55,6,14,5,1,n,d
6,54,9,6,1,1,n,n
7,53,11,6,1,1,n,n
8,52,12,10,1,1,n,n
9,51,10,8,1,1,n,n
10,50,9,10,1,1,n,n
9,51,2,3,5,2,n,c
4,56,5,6,1,1,n,n
3,57,2,11,1,2,d,n
2,58,5,10,1,1,n,n
1,59,10,8,1,1,n,n
2,58,9,3,2,1,n,c
4,56,7,5,4,1,n,c
8,52,4,3,5,2,n,d
10,50,2,3,5,2,n,c
5,55,3,4,5,2,n,c
